order_id,order_code,order_type,freight_long,freight_width,freight_high,freight_volume,freight_weight,freight_number,order_noticed,send_province_code,send_province_name,send_city_code,send_city_name,send_area_code,send_area_name,send_address,send_address_lng,send_address_lat,receive_province_code,receive_province_name,receive_city_code,小区编号,receive_area_code,receive_area_name,receive_address,receive_address_lng,receive_address_lat,goods_type,order_delivery_status,order_end_time,sign_date,status,create_user,create_time,update_user,update_time
227,AJ25081816154100229,0,0,0,0,0.01,6.1,2,0,,,,,,,,,,42,湖北省,4201,20,420107.0,青山区,武汉市青山区工业二路108街坊,114.402939,30.62805799,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
228,AJ25081816154100230,0,0,0,0,0.31,41.08,6,0,,,,,,,,,,42,湖北省,4201,52,420106.0,武昌区,1081沙湖店武汉市武昌区沙湖南路特一号88705278,114.319487,30.56321949,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
229,AJ25081816154100231,0,0,0,0,0.19,92.0,5,0,,,,,,,,,,42,湖北省,4201,55,420106.0,武昌区,白沙洲五路1号万科金色城市,114.3225485,30.55956698,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
231,AJ25081816154100233,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,64,420106.0,武昌区,徐东路20号,114.3586259,30.59082028,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
232,AJ25081816154100234,0,0,0,0,0.67,284.81,22,0,,,,,,,,,,42,湖北省,4201,20,420107.0,青山区,武汉市青山区工业二路108街坊,114.402939,30.62805799,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
234,AJ25081816154100236,0,0,0,0,0.05,9.25,1,0,,,,,,,,,,42,湖北省,4201,52,420106.0,武昌区,1081沙湖店武汉市武昌区沙湖南路特一号88705278,114.319487,30.56321949,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
236,AJ25081816154100238,0,0,0,0,0.08,38.2,2,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
237,AJ25081816154100239,0,0,0,0,0.45,236.13,21,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
238,AJ25081816154100240,0,0,0,0,0.11,40.27,4,0,,,,,,,,,,42,湖北省,4201,15,420102.0,江岸区,武汉市江岸区黄浦大街218号,114.3075614,30.62373763,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
240,AJ25081816154100242,0,0,0,0,3.19,1484.5,110,0,,,,,,,,,,42,湖北省,4201,65,420107.0,青山区,友谊大道与建设二路交汇处,114.3884981,30.62372324,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
241,AJ25081816154100243,0,0,0,0,4.92,2198.61,106,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
242,AJ25081816154100244,0,0,0,0,0.04,18.4,1,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
243,AJ25081816154100245,0,0,0,0,0.05,18.4,1,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
244,AJ25081816154100246,0,0,0,0,2.03,884.5,40,0,,,,,,,,,,42,湖北省,4201,19,420111.0,洪山区,花城家园橘园41-1-B7,114.5227538,30.52955706,,0,,,0,admin,2025-08-18 16:15:41,admin,2025-08-19 10:35:19
245,AJ25081816154200247,0,0,0,0,0.07,51.25,3,0,,,,,,,,,,42,湖北省,4201,19,420111.0,洪山区,花城家园橘园41-1-B7,114.5227538,30.52955706,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
246,AJ25081816154200248,0,0,0,0,0.19,28.11,3,0,,,,,,,,,,42,湖北省,4201,29,420111.0,洪山区,1054关山光谷购物广场武汉市洪山区珞喻路78号87781707,114.3649437,30.53091418,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
247,AJ25081816154200249,0,0,0,0,0.07,6.22,1,0,,,,,,,,,,42,湖北省,4201,46,,江夏区,湖北省武汉市江夏区高新五路58号,114.4560658,30.45196419,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
248,AJ25081816154200250,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,46,,江夏区,湖北省武汉市江夏区高新五路58号,114.4560658,30.45196419,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
250,AJ25081816154200252,0,0,0,0,0.68,312.5,30,0,,,,,,,,,,42,湖北省,4201,62,,江夏区,江夏区藏龙岛光谷大道凤凰台特1号,114.4369148,30.43548526,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
251,AJ25081816154200253,0,0,0,0,0.74,99.0,21,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
252,AJ25081816154200254,0,0,0,0,1.54,664.18,44,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.0881189,30.63116859,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
253,AJ25081816154200255,0,0,0,0,0.08,19.74,3,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
254,AJ25081816154200256,0,0,0,0,0.22,40.08,12,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
255,AJ25081816154200257,0,0,0,0,0.16,85.0,10,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
256,AJ25081816154200258,0,0,0,0,1.21,22.62,5,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
258,AJ25081816154200260,0,0,0,0,0.16,42.0,5,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
266,AJ25081816154200268,0,0,0,0,34.71,7044.11,707,0,,,,,,,,,,42,湖北省,4201,17,,江夏区,湖北省武汉市江夏区旭光村菜鸟物流园2号库（猫超武汉仓）,114.1789034,30.34451505,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
267,AJ25081816154200269,0,0,0,0,15.64,5400.4,611,0,,,,,,,,,,42,湖北省,4201,17,,江夏区,湖北省武汉市江夏区旭光村菜鸟物流园2号库（猫超武汉仓）,114.1789034,30.34451505,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
273,AJ25081816154200275,0,0,0,0,1.35,565.35,49,0,,,,,,,,,,42,湖北省,4201,18,420112.0,东西湖区,东西湖田园大道特1号,114.1599958,30.63512335,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
274,AJ25081816154200276,0,0,0,0,0.06,24.0,2,0,,,,,,,,,,42,湖北省,4201,32,420112.0,东西湖区,武汉市东西湖区环湖路43号武汉恒大城市,114.1758124,30.66673442,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
275,AJ25081816154200277,0,0,0,0,0.24,33.27,4,0,,,,,,,,,,42,湖北省,4201,50,420112.0,东西湖区,1007吴家山购物广场武汉市东西湖区吴家山田园大道特1号  83250293,114.1165352,30.62734364,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
276,AJ25081816154200278,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
277,AJ25081816154200279,0,0,0,0,0.05,27.5,7,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
278,AJ25081816154200280,0,0,0,0,0.1,13.69,2,0,,,,,,,,,,42,湖北省,4201,43,420103.0,江汉区,1077常青路购物广场武汉市江汉区常青路168号85575089,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
279,AJ25081816154200281,0,0,0,0,0.17,63.7,6,0,,,,,,,,,,42,湖北省,4201,18,420112.0,东西湖区,东西湖田园大道特1号,114.1599958,30.63512335,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
281,AJ25081816154200283,0,0,0,0,0.01,4.6,2,0,,,,,,,,,,42,湖北省,4201,57,420112.0,东西湖区,东西湖吴家山,114.1599958,30.63512335,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
282,AJ25081816154200284,0,0,0,0,0.1,53.51,12,0,,,,,,,,,,42,湖北省,4201,18,420112.0,东西湖区,东西湖田园大道特1号,114.1599958,30.63512335,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
283,AJ25081816154200285,0,0,0,0,0.78,373.89,38,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:42,admin,2025-08-19 10:35:19
284,AJ25081816154300286,0,0,0,0,0.03,12.0,1,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
285,AJ25081816154300287,0,0,0,0,0.79,91.11,13,0,,,,,,,,,,42,湖北省,4201,37,420114.0,蔡甸区,1037蔡甸购物湖北省武汉市蔡甸区汉阳大街470号,114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
286,AJ25081816154300288,0,0,0,0,0.23,28.76,4,0,,,,,,,,,,42,湖北省,4201,37,420114.0,蔡甸区,1037蔡甸购物湖北省武汉市蔡甸区汉阳大街470号,114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
287,AJ25081816154300289,0,0,0,0,0.25,32.3,19,0,,,,,,,,,,42,湖北省,4201,22,420114.0,蔡甸区,武汉市蔡甸区奓山大道市场一号,114.0245764,30.45850651,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
288,AJ25081816154300290,0,0,0,0,0.45,198.2,28,0,,,,,,,,,,42,湖北省,4201,10,420114.0,蔡甸区,蔡甸区汉阳大街470号(区政府对面),114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
289,AJ25081816154300291,0,0,0,0,0.16,14.66,7,0,,,,,,,,,,42,湖北省,4201,37,420114.0,蔡甸区,1037蔡甸购物湖北省武汉市蔡甸区汉阳大街470号,114.0343294,30.58829316,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
290,AJ25081816154300292,0,0,0,0,0.38,180.45,20,0,,,,,,,,,,42,湖北省,4201,56,420102.0,江岸区,百步亭龙庭小区 武商百步亭龙庭店,114.3240772,30.65942497,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
291,AJ25081816154300293,0,0,0,0,0.08,12.0,1,0,,,,,,,,,,42,湖北省,4201,36,420104.0,硚口区,1004古田路购物广场武汉市硚口区解放大道48号83832470,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
292,AJ25081816154300294,0,0,0,0,0.03,7.4,1,0,,,,,,,,,,42,湖北省,4201,56,420102.0,江岸区,百步亭龙庭小区 武商百步亭龙庭店,114.3240772,30.65942497,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
293,AJ25081816154300295,0,0,0,0,0.04,8.1,2,0,,,,,,,,,,42,湖北省,4201,21,420104.0,硚口区,武汉市硚口区解放大道48号,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
294,AJ25081816154300296,0,0,0,0,0.1,18.19,2,0,,,,,,,,,,42,湖北省,4201,42,420103.0,江汉区,1001唐家墩购物广场武汉市江汉区新华下路422号85607726,114.2774041,30.62655493,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
295,AJ25081816154300297,0,0,0,0,0.11,41.4,3,0,,,,,,,,,,42,湖北省,4201,56,420102.0,江岸区,百步亭龙庭小区 武商百步亭龙庭店,114.3240772,30.65942497,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
296,AJ25081816154300298,0,0,0,0,0.63,294.8,30,0,,,,,,,,,,42,湖北省,4201,21,420104.0,硚口区,武汉市硚口区解放大道48号,114.2065993,30.60083717,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
297,AJ25081816154300299,0,0,0,0,1.02,125.54,15,0,,,,,,,,,,42,湖北省,4201,35,,江夏区,1179江夏中百广场店     武汉市江夏区纸坊镇区民政旁,114.3280238,30.37011599,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
298,AJ25081816154300300,0,0,0,0,0.11,14.38,2,0,,,,,,,,,,42,湖北省,4201,35,,江夏区,1179江夏中百广场店     武汉市江夏区纸坊镇区民政旁,114.3280238,30.37011599,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
299,AJ25081816154300301,0,0,0,0,0.21,81.0,10,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
301,AJ25081816154300303,0,0,0,0,0.03,11.6,1,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
302,AJ25081816154300304,0,0,0,0,0.06,22.4,2,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
303,AJ25081816154300305,0,0,0,0,0.3,152.44,15,0,,,,,,,,,,42,湖北省,4201,8,,江夏区,江夏区纸坊镇兴新街158号,114.3202078,30.35390491,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
304,AJ25081816154300306,0,0,0,0,1.01,448.47,39,0,,,,,,,,,,42,湖北省,4201,13,,江夏区,纸坊镇文华路,114.4456391,30.49917393,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
306,AJ25081816154300308,0,0,0,0,2.5,1040.5,85,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
307,AJ25081816154300309,0,0,0,0,0.25,80.0,10,0,,,,,,,,,,42,湖北省,4201,59,,江夏区,湖北省武汉市江夏区纸坊街大花岭2号大桥新区街道,114.3269227,30.37276212,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
309,AJ25081816154300311,0,0,0,0,0.04,17.5,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
310,AJ25081816154300312,0,0,0,0,0.1,38.3,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
311,AJ25081816154300313,0,0,0,0,0.1,42.8,4,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
312,AJ25081816154300314,0,0,0,0,0.8,381.25,21,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
313,AJ25081816154300315,0,0,0,0,1.75,648.0,40,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
315,AJ25081816154300317,0,0,0,0,0.1,29.75,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
316,AJ25081816154300318,0,0,0,0,0.01,5.0,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
317,AJ25081816154300319,0,0,0,0,0.03,13.8,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
318,AJ25081816154300320,0,0,0,0,0.13,58.45,6,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
319,AJ25081816154300321,0,0,0,0,0.34,144.65,14,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
320,AJ25081816154300322,0,0,0,0,0.44,157.5,12,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
321,AJ25081816154300323,0,0,0,0,1.82,836.5,44,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
322,AJ25081816154300324,0,0,0,0,0.04,10.6,2,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:43,admin,2025-08-19 10:35:19
323,AJ25081816154400325,0,0,0,0,0.18,76.9,9,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
324,AJ25081816154400326,0,0,0,0,0.03,12.1,1,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
325,AJ25081816154400327,0,0,0,0,0.06,26.1,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
326,AJ25081816154400328,0,0,0,0,0.07,33.9,3,0,,,,,,,,,,42,湖北省,4201,1,,江夏区,武汉市江夏经济开发区庙山小区特1号,114.3285512,30.38156422,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
327,AJ25081816154400329,0,0,0,0,0.09,69.5,10,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
328,AJ25081816154400330,0,0,0,0,0.58,294.11,38,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
329,AJ25081816154400331,0,0,0,0,1.14,547.7,68,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
330,AJ25081816154400332,0,0,0,0,7.11,3414.95,287,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.0881189,30.63116859,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
331,AJ25081816154400333,0,0,0,0,3.46,1450.5,120,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
332,AJ25081816154400334,0,0,0,0,2.79,1160.0,95,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
333,AJ25081816154400335,0,0,0,0,0.79,350.2,36,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
334,AJ25081816154400336,0,0,0,0,6.64,2251.2,212,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
335,AJ25081816154400337,0,0,0,0,40.1,16178.4,1288,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
336,AJ25081816154400338,0,0,0,0,2.37,1081.85,110,0,,,,,,,,,,42,湖北省,4201,4,,江夏区,湖北省武汉市江夏区庙山大道普洛斯物流园二期,114.3797389,30.35780415,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
338,AJ25081816154400340,0,0,0,0,3.29,1570.6,120,0,,,,,,,,,,42,湖北省,4201,65,420107.0,青山区,友谊大道与建设二路交汇处,114.3884981,30.62372324,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
340,AJ25081816154400342,0,0,0,0,0.53,243.64,23,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
342,AJ25081816154400344,0,0,0,0,0.57,71.89,10,0,,,,,,,,,,42,湖北省,4201,43,420103.0,江汉区,1077常青路购物广场武汉市江汉区常青路168号85575089,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
344,AJ25081816154400346,0,0,0,0,0.01,4.6,1,0,,,,,,,,,,42,湖北省,4201,9,420103.0,江汉区,常青路168号,114.2462835,30.63196821,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
349,AJ25081816154400351,0,0,0,0,0.86,313.6,27,0,,,,,,,,,,42,湖北省,4201,28,420111.0,洪山区,湖北省武汉市洪山区左岭新城2区,114.6210101,30.49578794,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
351,AJ25081816154400353,0,0,0,0,0.03,18.3,4,0,,,,,,,,,,42,湖北省,4201,25,420111.0,洪山区,雄楚大道与民族大道交汇处,114.4034008,30.49841195,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
352,AJ25081816154400354,0,0,0,0,2.8,1184.7,99,0,,,,,,,,,,42,湖北省,4201,5,420112.0,东西湖区,武汉市东西湖区十八支沟,114.1434587,30.62591982,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
353,AJ25081816154400355,0,0,0,0,0.08,42.5,5,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
354,AJ25081816154400356,0,0,0,0,0.23,30.31,12,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
355,AJ25081816154400357,0,0,0,0,3.41,109.5,75,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
356,AJ25081816154400358,0,0,0,0,0.17,39.48,6,0,,,,,,,,,,42,湖北省,4201,2,420112.0,东西湖区,武汉市东西湖区惠安大道559号汉欧国际物流园3号4号库,114.0681322,30.61835194,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
359,AJ25081816154400361,0,0,0,0,6.31,2635.7,309,0,,,,,,,,,,42,湖北省,4201,14,,新洲区,湖北省武汉市新洲区新洲区汪集工业国际（京东自营武汉）,114.7164713,30.78473872,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
360,AJ25081816154400362,0,0,0,0,29.78,12473.73,1292,0,,,,,,,,,,42,湖北省,4201,14,,新洲区,湖北省武汉市新洲区新洲区汪集工业国际（京东自营武汉）,114.7164713,30.78473872,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
362,AJ25081816154400364,0,0,0,0,4.59,575.14,80,0,,,,,,,,,,42,湖北省,4201,53,420111.0,洪山区,1133南湖龙城店武汉市洪山区天际路南湖社区,114.3106409,30.50261169,,0,,,0,admin,2025-08-18 16:15:44,admin,2025-08-19 10:35:19
364,AJ25081816154500366,0,0,0,0,0.56,280.05,30,0,,,,,,,,,,42,湖北省,4201,33,420102.0,江岸区,惠济路2号,114.2947456,30.61218389,,0,,,0,admin,2025-08-18 16:15:45,admin,2025-08-19 10:35:19
